State,Site,Campaign,Date,First_HT,Steward,Time_in,Time_out,Temp_in,Temp_out,Wind_in,Wind_out,Implementation,Observers,Point_no,Start_time,Point_closed,Vehicles,Boats,Aerial,Dogs_un,Dogs_leash,People_move,People_rest,Predators,PIPL,AMOY,REKN,WIPL,SAND,SESA,Peeps,Comments
CT,Long Beach,Walkers,19-Jul-24,10:48,,10:00,14:45,24,26,7,7,,J. Esposito-Halka,3,13:08,P,0,0,6,0,0,4,0,3,2,0,0,0,1,2,0,Predators: Gull
CT,Long Beach,Walkers,19-Jul-24,10:48,,10:00,14:45,24,26,7,7,,J. Esposito-Halka,4,12:11,P,0,2,0,0,0,0,2,7,3,0,0,0,0,2,0,Predators: Gull
CT,Long Beach,Walkers,19-Jul-24,10:48,,10:00,14:45,24,26,7,7,,J. Esposito-Halka,5,11:37,P,0,0,1,0,0,0,0,14,3,1,0,0,0,7,0,Predators: Gull
CT,Long Beach,Walkers,19-Jul-24,10:48,,10:00,14:45,24,26,7,7,,J. Esposito-Halka,6,10:55,P,0,0,1,0,0,0,0,31,3,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,21-Jul-24,11:54,,11:07,13:54,26,28,5,9,,B. Inclima,4,11:11,N,0,0,0,0,0,14,5,1,0,0,0,0,3,0,0,Predators: Gull
CT,Sandy Point,None,21-Jul-24,11:54,,11:07,13:54,26,28,5,9,,B. Inclima,5,11:25,N,0,1,1,0,0,9,0,0,0,0,0,0,0,0,0,"Boat: Jetski, not on beach but close S of channel"
CT,Sandy Point,None,21-Jul-24,11:54,,11:07,13:54,26,28,5,9,,B. Inclima,6,11:39,N,0,0,0,0,0,16,6,0,0,0,0,0,4,0,0,Flushed by walkers
CT,Sandy Point,None,21-Jul-24,11:54,,11:07,13:54,26,28,5,9,,B. Inclima,7,12:02,P,0,0,1,0,0,2,0,3,8,0,0,0,1,0,0,Predators: Gull
CT,Sandy Point,None,21-Jul-24,11:54,,11:07,13:54,26,28,5,9,,B. Inclima,8,12:41,P,0,0,0,0,0,8,2,68,3,3,0,0,0,6,0,Predators: Gull
CT,Housatonic: Milford Point,Walkers,25-Jul-24,2:39,,9:11,10:37,25,26,8,10,,M. Joyce / J. Heupel,5,9:50,P,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,"Predators: HERG X9, RBGU X1"
CT,Housatonic: Milford Point,Walkers,25-Jul-24,2:39,,9:11,10:37,25,26,8,10,,M. Joyce / J. Heupel,6,10:18,P,0,0,0,0,0,0,0,5,5,0,0,0,4,0,0,"Predators: HERG X3, RBGU X2"
CT,Housatonic: Milford Shoreline,Walkers,25-Jul-24,2:39,,9:11,10:37,25,26,8,10,,M. Joyce / J. Heupel,8,9:16,N,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,"Predators: FICR X1, GREG X2, HERG X3"
CT,Housatonic: Milford Shoreline,Walkers,25-Jul-24,2:39,,9:11,10:37,25,26,8,10,,M. Joyce / J. Heupel,7,9:33,N,0,0,0,0,0,2,0,5,9,0,0,0,0,13,0,Predators: RBGU X5
CT,Sandy Point,None,25-Jul-24,2:37,,10:46,13:42,25,28,8,11,,B. Inclima,4,10:52,N,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,
CT,Sandy Point,None,25-Jul-24,2:37,,10:46,13:42,25,28,8,11,,B. Inclima,5,11:11,N,0,0,0,0,0,1,0,0,8,0,0,0,0,0,1,"SPSA, AD/FL: P2, P4, P10, P14"
CT,Sandy Point,None,25-Jul-24,2:37,,10:46,13:42,25,28,8,11,,B. Inclima,6,11:28,N,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,25-Jul-24,2:37,,10:46,13:42,25,28,8,11,,B. Inclima,7,12:00,P,0,0,0,0,0,1,1,1,5,0,0,0,3,0,1,"Predators: Gull, SPSA"
CT,Sandy Point,None,25-Jul-24,2:37,,10:46,13:42,25,28,8,11,,B. Inclima,8,12:44,P,0,0,0,0,0,1,0,82,4,2,0,0,13,6,0,Predators: Gull
CT,Bushy Beach,None,28-Jul-24,3:37,,12:30,14:20,26,25,0,10,,T. Grimm,1,12:40,C,0,0,0,0,0,3,23,0,0,0,0,0,0,0,1,1 KIDE
CT,Bushy Beach,None,28-Jul-24,3:37,,12:30,14:20,26,25,0,10,,T. Grimm,2,13:17,C,0,2,1,0,1,2,8,1,1,0,0,0,0,0,0,Predetors = 1 Gull
CT,Bushy Beach,None,28-Jul-24,3:37,,12:30,14:20,26,25,0,10,,T. Grimm,3,13:39,C,0,2,1,0,0,4,7,2,0,0,0,0,0,0,0,Predetors = 2 Gull
CT,Bushy Beach,None,28-Jul-24,3:37,,12:30,14:20,26,25,0,10,,T. Grimm,4,14:02,N,0,6,1,3,0,10,26,2,0,0,0,0,0,0,0,Predetors = 2 Gull
CT,Long Beach,Walkers,28-Jul-24,5:52,,9:30,13:05,25,28,6,12,,J.Esposito-Halka,2,9:45,P,0,1,2,0,0,7,11,20,0,0,0,0,0,2,0,Predators: Gull
CT,Long Beach,Walkers,28-Jul-24,5:52,,9:30,13:05,25,28,6,12,,J.Esposito-Halka,3,10:26,P,0,0,1,0,0,8,6,2,0,0,0,0,0,0,0,Predators: Gull
CT,Long Beach,Walkers,28-Jul-24,5:52,,9:30,13:05,25,28,6,12,,J.Esposito-Halka,4,10:49,P,0,1,1,0,0,4,2,11,6,2,0,0,0,0,0,Predators: Gull; AMOY = flyover
CT,Long Beach,Walkers,28-Jul-24,5:52,,9:30,13:05,25,28,6,12,,J.Esposito-Halka,5,11:55,P,0,0,0,0,0,4,0,88,4,0,0,0,0,0,0,Predators: Gull
CT,Long Beach,Walkers,28-Jul-24,5:52,,9:30,13:05,25,28,6,12,,J.Esposito-Halka,6,12:48,P,0,1,0,0,0,6,0,8,0,0,0,0,0,0,0,Predators: Gull
CT,Housatonic: Milford Point,Walkers,31-Jul-24,8:51,,10:51,12:46,26,29,15,16,,B. Inclima,5,11:38,P,0,0,1,0,0,2,3,8,4,5,0,0,46,55,80,Predators: Gull
CT,Housatonic: Milford Point,Walkers,31-Jul-24,8:51,,10:51,12:46,26,29,15,16,,B. Inclima,6,12:19,P,0,0,0,0,0,2,0,4,5,2,0,0,12,43,17,Predators: Gull
CT,Housatonic: Milford Shoreline,Walkers,31-Jul-24,8:51,,10:51,12:46,26,29,15,16,,B. Inclima,8,10:55,N,0,0,0,0,0,2,3,17,0,0,0,0,4,0,2,Predators: Gull
CT,Housatonic: Milford Shoreline,Walkers,31-Jul-24,8:51,,10:51,12:46,26,29,15,16,,B. Inclima,7,11:16,N,2,0,0,0,0,9,2,36,0,0,0,0,0,1,2,Predators: Gull
CT,Long Beach,Walkers,4-Aug-24,12:02,,11:15,16:30,26,27,14,16,,J.Esposito-Halka,2,13:21,P,0,1,0,0,0,6,7,23,0,0,0,0,0,0,500,"Predators: Gull; PEEP = flyover, count estimate"
CT,Long Beach,Walkers,4-Aug-24,12:02,,11:15,16:30,26,27,14,16,,J.Esposito-Halka,3,12:47,P,0,0,1,0,0,10,2,11,0,0,0,0,0,0,0,Predators: Gull
CT,Long Beach,Walkers,4-Aug-24,12:02,,11:15,16:30,26,27,14,16,,J.Esposito-Halka,4,12:18,P,0,0,0,0,0,3,2,6,6,0,0,0,0,0,0,Predators: Gull
CT,Long Beach,Walkers,4-Aug-24,12:02,,11:15,16:30,26,27,14,16,,J.Esposito-Halka,5,11:49,P,0,0,2,0,0,1,1,4,4,0,0,0,5,10,0,Predators: Gull
CT,Long Beach,Walkers,4-Aug-24,12:02,,11:15,16:30,26,27,14,16,,J.Esposito-Halka,6,11:20,P,0,0,1,0,0,1,3,3,0,0,0,0,0,142,0,Predators: Gull
CT,Sandy Point,None,4-Aug-24,11:58,,11:36,14:27,26,27,14,16,,B. Inclima,4,11:39,N,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,4-Aug-24,11:58,,11:36,14:27,26,27,14,16,,B. Inclima,5,11:52,N,0,0,2,0,0,8,0,2,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,4-Aug-24,11:58,,11:36,14:27,26,27,14,16,,B. Inclima,6,12:16,N,0,0,0,0,0,4,0,2,1,0,0,0,2,0,1,"Predators: Gull, RUTU"
CT,Sandy Point,None,4-Aug-24,11:58,,11:36,14:27,26,27,14,16,,B. Inclima,7,12:41,P,0,0,0,0,0,5,0,1,3,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,4-Aug-24,11:58,,11:36,14:27,26,27,14,16,,B. Inclima,8,1:21,P,0,1,0,1,0,2,0,48,0,4,0,0,11,0,0,Predators: Gull
CT,Bushy Beach,None,7-Aug-24,1:10,,14:40,16:15,24,22,10,8,,J. Horne/ T. Grimm,1,14:50,C,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,
CT,Bushy Beach,None,7-Aug-24,1:10,,14:40,16:15,24,22,10,8,,J. Horne/ T. Grimm,2,15:01,C,0,2,1,0,0,5,5,0,1,0,0,0,0,0,3,3 LESA
CT,Bushy Beach,None,7-Aug-24,1:10,,14:40,16:15,24,22,10,8,,J. Horne/ T. Grimm,3,15:40,C,0,0,0,0,0,1,0,0,0,2,0,0,0,0,5,3 LESA 2 SEPL
CT,Bushy Beach,None,7-Aug-24,1:10,,14:40,16:15,24,22,10,8,,J. Horne/ T. Grimm,4,16:20,P,0,1,0,0,0,0,3,0,0,0,0,0,3,0,12,9 LESA 3 SEPL
CT,Housatonic: Milford Point,Walkers,8-Aug-24,2:13,,9:41,10:25,19,20,18,22,,J. Heupel,5,10:06,P,0,0,0,0,0,0,0,6,0,3,0,0,0,0,8,Predators: Gull
CT,Housatonic: Milford Point,Walkers,8-Aug-24,2:13,,9:41,10:25,19,20,18,22,,J. Heupel,6,10:13,P,0,0,0,0,0,0,0,2,3,0,0,0,0,0,4,Predators: Gull
CT,Housatonic: Milford Shoreline,Walkers,8-Aug-24,2:13,,9:41,10:25,19,20,18,22,,J. Heupel,8,9:47,N,0,0,0,0,1,2,2,10,0,0,0,0,0,0,0,Predators: Gull
CT,Housatonic: Milford Shoreline,Walkers,8-Aug-24,2:13,,9:41,10:25,19,20,18,22,,J. Heupel,7,9:55,N,0,0,0,0,1,3,0,2,0,3,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,8-Aug-24,2:11,,12:00,14:23,22,22,17,20,,B. Inclima,4,12:05,N,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,8-Aug-24,2:11,,12:00,14:23,22,22,17,20,,B. Inclima,5,12:15,N,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,8-Aug-24,2:11,,12:00,14:23,22,22,17,20,,B. Inclima,6,12:26,N,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,"Predators: Gull, 2 PIPL and 1 SAND left during 3 minutes"
CT,Sandy Point,None,8-Aug-24,2:11,,12:00,14:23,22,22,17,20,,B. Inclima,7,12:48,N,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,"Predators: Gull, SEPL"
CT,Sandy Point,None,8-Aug-24,2:11,,12:00,14:23,22,22,17,20,,B. Inclima,8,13:30,N,0,0,0,0,0,0,0,108,0,2,0,0,0,7,3,"Predators: Gull, SEPL"
CT,Long Beach,Walkers,10-Aug-24,4:02,,10:30,14:30,26,28,10,16,,J. Esposito-Halka,2,10:40,P,0,0,1,0,0,3,12,102,0,0,0,0,0,0,0,Predators: Gull
CT,Long Beach,Walkers,10-Aug-24,4:02,,10:30,14:30,26,28,10,16,,J. Esposito-Halka,3,11:17,P,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,Predators: Gull
CT,Long Beach,Walkers,10-Aug-24,4:02,,10:30,14:30,26,28,10,16,,J. Esposito-Halka,4,12:33,P,0,0,1,0,0,1,2,13,2,0,0,0,0,0,0,Predators: Gull
CT,Long Beach,Walkers,10-Aug-24,4:02,,10:30,14:30,26,28,10,16,,J. Esposito-Halka,5,13:21,P,0,1,0,0,0,3,0,51,0,0,0,0,0,0,0,Predators: Gull
CT,Long Beach,Walkers,10-Aug-24,4:02,,10:30,14:30,26,28,10,16,,J. Esposito-Halka,6,14:04,P,0,1,0,0,0,0,0,76,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,14-Aug-24,7:03,,16:44,19:21,27,25,6,6,,B. Inclima,4,16:48,N,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,14-Aug-24,7:03,,16:44,19:21,27,25,6,6,,B. Inclima,5,17:01,N,0,0,0,0,0,8,1,2,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,14-Aug-24,7:03,,16:44,19:21,27,25,6,6,,B. Inclima,6,17:15,N,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,14-Aug-24,7:03,,16:44,19:21,27,25,6,6,,B. Inclima,7,17:43,P,0,0,0,0,0,4,0,5,2,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,14-Aug-24,7:03,,16:44,19:21,27,25,6,6,,B. Inclima,8,18:18,P,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,Predators: Gull
CT,Bushy Beach,None,15-Aug-24,8:04,,13:00,13:10,25,26,12,11,,J. Horne/ T. Grimm,1,11:41,C,0,2,3,0,0,8,22,0,0,0,0,0,0,0,0,
CT,Bushy Beach,None,15-Aug-24,8:04,,13:00,14:10,25,26,12,11,,J. Horne/ T. Grimm,2,11:48,C,0,0,1,0,0,2,0,2,0,0,0,0,0,0,1,"Predetors = 2 gulls, 1 SEPL"
CT,Bushy Beach,None,15-Aug-24,8:04,,13:00,15:10,25,26,12,11,,J. Horne/ T. Grimm,3,12:19,C,0,0,0,0,0,4,0,6,0,0,0,0,3,0,3,"Predetors = 6 Gulls, 3 LESA"
CT,Bushy Beach,None,15-Aug-24,8:04,,13:00,16:10,25,26,12,11,,J. Horne/ T. Grimm,4,13:10,P,1,1,1,0,0,3,0,14,0,2,0,0,0,0,0,Predetors 10 Gulls 4 GREG
CT,Housatonic: Milford Point,Walkers,15-Aug-24,8:04,,13:00,14:58,28,29,10,11,,M. Joyce / J. Heupel,5,13:47,P,0,0,0,0,0,13,0,22,0,4,0,0,0,0,0,Predators: Gulls
CT,Housatonic: Milford Point,Walkers,15-Aug-24,8:04,,13:00,14:58,28,29,10,11,,M. Joyce / J. Heupel,6,14:03,P,0,0,1,0,0,1,0,49,1,0,0,0,0,0,0,"Predators: 48 Gulls, 1 GREG"
CT,Housatonic: Milford Shoreline,Walkers,15-Aug-24,8:04,,13:00,14:58,28,29,10,11,,M. Joyce / J. Heupel,8,13:05,N,0,0,0,0,0,0,4,30,0,8,0,0,0,0,3,"Predators: 26 Gulls, 3 Crows, 1 SNEG"
CT,Housatonic: Milford Shoreline,Walkers,15-Aug-24,8:04,,13:00,14:58,28,29,10,11,,M. Joyce / J. Heupel,7,13:24,N,0,0,0,0,0,2,0,7,0,7,0,0,0,0,0,Predators: Gulls
CT,Long Beach,Walkers,17-Aug-24,10:18,,12:00,14:00,26,25,13,18,,J. Esposito-Halka,6,12:10,N,0,0,0,0,0,2,0,103,0,0,0,0,0,0,0,Predators: Gull
CT,Long Beach,Walkers,17-Aug-24,10:18,,12:00,14:00,26,25,13,18,,J. Esposito-Halka,5,12:31,P,0,0,0,0,0,0,1,128,11,0,0,0,0,17,0,*flyover; Predators: Gull
CT,Long Beach,Walkers,17-Aug-24,10:18,,12:00,14:00,26,25,13,18,,J. Esposito-Halka,4,13:07,P,0,1,1,0,0,1,2,25,0,0,0,0,0,5,0,Predators: Gull
CT,Long Beach,Walkers,17-Aug-24,10:18,,12:00,14:00,26,25,13,18,,J. Esposito-Halka,3,13:29,P,0,0,2,0,0,1,1,6,0,0,0,0,0,0,0,*flyover; Predators: Gull
CT,Long Beach,Walkers,17-Aug-24,10:18,,12:00,14:00,26,25,13,18,,J. Esposito-Halka,2,13:43,P,0,1,0,0,0,7,6,92,0,0,0,0,0,2,0,Predators: Gull; SESA flew off before behavior survey started
CT,Housatonic: Milford Point,Walkers,19-Aug-24,11:42,,12:31,14:10,25,27,8,7,,B. Inclima,5,13:11,P,0,0,0,0,0,1,0,4,0,5,0,0,4,117,35,Predators: Gull
CT,Housatonic: Milford Point,Walkers,19-Aug-24,11:42,,12:31,14:10,25,27,8,7,,B. Inclima,6,14:00,P,0,0,1,0,0,0,0,18,0,14,0,0,0,48,70,"Predators: Gull, SEPL"
CT,Housatonic: Milford Shoreline,Walkers,19-Aug-24,11:42,,12:31,14:10,25,27,8,7,,B. Inclima,8,12:34,N,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,Predators: Gull
CT,Housatonic: Milford Shoreline,Walkers,19-Aug-24,11:42,,12:31,14:10,25,27,8,7,,B. Inclima,7,12:46,N,0,1,0,0,0,5,2,33,0,0,0,0,9,0,1,"Predators: Gull, SEPL"
CT,Bushy Beach,None,23-Aug-24,4:39,,14:40,17:00,26,23,14,9,,T.Grimm,1,14:57,C,0,0,0,1,0,4,10,0,0,0,0,0,0,0,0,
CT,Bushy Beach,None,23-Aug-24,4:39,,14:40,17:00,26,23,14,9,,T.Grimm,2,15:22,C,0,1,1,0,0,1,2,2,0,0,0,0,0,0,0,Predetors: Seagul
CT,Bushy Beach,None,23-Aug-24,4:39,,14:40,17:00,26,23,14,9,,T.Grimm,3,15:53,C,0,0,0,0,1,1,4,2,0,0,0,0,3,0,0,Predetors: Seagul
CT,Bushy Beach,None,23-Aug-24,4:39,,14:40,17:00,26,23,14,9,,T.Grimm,4,16:12,P,0,4,1,2,1,3,14,5,0,0,0,0,0,0,0,Predetors: Seagul
CT,Long Beach,Walkers,23-Aug-24,2:33,,9:30,12:00,21,23,5,7,,J. Esposito-Halka,2,10:00,P,0,0,4,0,0,5,4,126,0,0,0,0,3,0,0,"Predators: Gull, 1 FICR"
CT,Long Beach,Walkers,23-Aug-24,2:33,,9:30,12:00,21,23,5,7,,J. Esposito-Halka,3,10:31,P,0,0,3,0,0,1,0,14,0,0,0,0,0,0,0,*flyover; Predators: Gull
CT,Long Beach,Walkers,23-Aug-24,2:33,,9:30,12:00,21,23,5,7,,J. Esposito-Halka,4,10:46,P,0,0,2,0,0,1,0,51,1,0,0,0,0,0,0,Predators: Gull
CT,Long Beach,Walkers,23-Aug-24,2:33,,9:30,12:00,21,23,5,7,,J. Esposito-Halka,5,11:01,N,0,0,3,0,0,0,0,64,0,0,0,0,13,0,0,Predators: Gull
CT,Long Beach,Walkers,23-Aug-24,2:33,,9:30,12:00,21,23,5,7,,J. Esposito-Halka,6,11:26,N,0,0,1,0,0,0,0,34,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,25-Aug-24,4:06,,13:48,15:45,26,26,9,9,,B. Inclima,4,13:51,N,0,0,0,0,0,15,22,22,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,25-Aug-24,4:06,,13:48,15:45,26,26,9,9,,B. Inclima,5,14:03,N,0,0,0,0,0,16,7,2,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,25-Aug-24,4:06,,13:48,15:45,26,26,9,9,,B. Inclima,6,14:17,N,0,0,1,0,0,9,2,5,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,25-Aug-24,4:06,,13:48,15:45,26,26,9,9,,B. Inclima,7,14:34,P,0,3,0,0,0,3,1,2,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,25-Aug-24,4:06,,13:48,15:45,26,26,9,9,,B. Inclima,8,14:56,P,0,0,0,0,0,0,0,23,4,0,0,0,0,8,0,Predators: Gull
CT,Long Beach,Walkers,29-Aug-24,8:36,,10:45,14:00,21,23,16,15,,J.Esposito-Halka,2,10:52,N,0,0,4,0,1,5,0,94,0,0,0,0,4,63,50,*vehicle tracks
CT,Long Beach,Walkers,29-Aug-24,8:36,,10:45,14:00,21,23,16,15,,J.Esposito-Halka,3,11:41,N,0,0,2,0,0,3,0,11,0,0,0,0,0,1,0,
CT,Long Beach,Walkers,29-Aug-24,8:36,,10:45,14:00,21,23,16,15,,J.Esposito-Halka,4,12:10,N,0,0,2,0,0,0,0,49,0,0,0,0,0,1,0,
CT,Long Beach,Walkers,29-Aug-24,8:36,,10:45,14:00,21,23,16,15,,J.Esposito-Halka,5,12:29,N,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,
CT,Long Beach,Walkers,29-Aug-24,8:36,,10:45,14:00,21,23,16,15,,J.Esposito-Halka,6,12:40,N,0,0,1,0,0,0,0,32,0,0,0,0,0,0,0,
CT,Bushy Beach,None,30-Aug-24,1:10,,11:08,13:50,24,22,8,7,,T.Grimm,1,11:40,C,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,Predators: Gull
CT,Bushy Beach,None,30-Aug-24,1:10,,11:08,13:50,24,22,8,7,,T.Grimm,2,11:40,C,0,1,0,0,0,0,4,2,0,0,0,0,2,0,0,Predators: Gull
CT,Bushy Beach,None,30-Aug-24,1:10,,11:08,13:50,24,22,8,7,,T.Grimm,3,11:40,C,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,Predators: Gull
CT,Bushy Beach,None,30-Aug-24,1:10,,11:08,13:50,24,22,8,7,,T.Grimm ,4,11:40,P,0,3,1,0,0,3,8,1,0,0,0,0,0,0,0,Predators: Gull
CT,Housatonic: Milford Point,Walkers,31-Aug-24,10:12,,13:19,14:40,24,24,13,14,,M. Joyce,5,14:03,P,0,0,1,0,0,9,0,43,0,17,0,0,25,1,7,"Predators: 42 Gulls, 1 SNEG; Peeps: SEPL"
CT,Housatonic: Milford Point,Walkers,31-Aug-24,10:12,,13:19,14:40,24,24,13,14,,M. Joyce,6,14:40,P,0,0,1,0,0,1,0,20,0,2,0,0,13,0,0,Predators: Gull
CT,Housatonic: Milford Shoreline,Walkers,31-Aug-24,10:12,,13:19,14:40,24,24,13,14,,M. Joyce,8,13:24,N,0,0,1,0,0,10,15,30,0,5,0,0,1,0,12,Predators: Gull; Peeps: SEPL
CT,Housatonic: Milford Shoreline,Walkers,31-Aug-24,10:12,,13:19,14:40,24,24,13,14,,M. Joyce,7,13:51,N,0,0,1,1,0,7,9,3,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,1-Sep-24,10:54,,13:19,15:03,25,26,15,14,,B. Inclima,4,13:22,N,0,0,0,0,1,14,0,6,0,0,0,0,5,0,0,Predators: Gull
CT,Sandy Point,None,1-Sep-24,10:54,,13:19,15:03,25,26,15,14,,B. Inclima,5,13:36,N,0,0,0,0,0,5,0,1,0,0,0,0,3,0,0,Predators: Gull
CT,Sandy Point,None,1-Sep-24,10:54,,13:19,15:03,25,26,15,14,,B. Inclima,6,13:50,N,0,0,0,0,0,9,1,8,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,1-Sep-24,10:54,,13:19,15:03,25,26,15,14,,B. Inclima,7,14:03,P,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,1-Sep-24,10:54,,13:19,15:03,25,26,15,14,,B. Inclima,8,14:30,P,0,2,1,0,0,0,0,72,0,0,0,0,0,0,0,Predators: Gull
CT,Bushy Beach,None,2-Sep-24,2:22,,14:10,16:40,25,23,8,6,,T. Grimm,1,14:45,C,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,Predators: Gull
CT,Bushy Beach,None,2-Sep-24,2:22,,14:10,16:40,25,23,8,6,,T. Grimm,2,15:05,C,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,Predators: Gull
CT,Bushy Beach,None,2-Sep-24,2:22,,14:10,16:40,25,23,8,6,,T. Grimm,3,15:56,C,0,0,1,0,0,0,2,2,0,0,0,0,3,0,0,Predators: Gull
CT,Bushy Beach,None,2-Sep-24,2:22,,14:10,16:40,25,23,8,6,,T. Grimm,4,16:10,P,0,3,1,1,0,2,7,1,0,0,0,0,0,0,0,Predators: Gull
CT,Long Beach,Walkers,2-Sep-24,11:48,,15:30,18:30,25,25,7,6,,J.Esposito-Halka,2,16:10,N,0,1,3,2,0,10,39,44,0,0,0,0,0,0,0,*vehicle tracks
CT,Long Beach,Walkers,2-Sep-24,11:48,,15:30,18:30,25,25,7,6,,J.Esposito-Halka,3,16:23,N,0,0,0,0,0,3,4,13,0,0,0,0,0,0,0,*vehicle & canid tracks
CT,Long Beach,Walkers,2-Sep-24,11:48,,15:30,18:30,25,25,7,6,,J.Esposito-Halka,4,16:38,N,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,*vehicle & canid tracks
CT,Long Beach,Walkers,2-Sep-24,11:48,,15:30,18:30,25,25,7,6,,J.Esposito-Halka,5,16:51,N,0,2,2,0,0,2,4,98,0,0,0,0,0,0,0,*vehicle tracks
CT,Long Beach,Walkers,2-Sep-24,11:48,,15:30,18:30,25,25,7,6,,J.Esposito-Halka,6,17:09,N,0,1,1,0,0,2,0,27,0,0,0,0,0,0,0,
CT,Sandy Point,None,4-Sep-24,10:26,,10:30,12:01,21,22,5,5,,B. Inclima,4,10:34,N,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,"Predators: Gull, Guy on bike"
CT,Sandy Point,None,4-Sep-24,10:26,,10:30,12:01,21,22,5,5,,B. Inclima,5,10:46,N,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,4-Sep-24,10:26,,10:30,12:01,21,22,5,5,,B. Inclima,6,10:57,N,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,4-Sep-24,10:26,,10:30,12:01,21,22,5,5,,B. Inclima,7,11:10,P,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,4-Sep-24,10:26,,10:30,12:01,21,22,5,5,,B. Inclima,8,11:31,P,0,1,0,0,0,1,0,52,0,0,0,0,0,0,0,Predators: Gull
CT,Housatonic: Milford Shoreline,Walkers,6-Sep-24,1:42,,8:13,12:05,16,25,14,7,,J. Heupel,8,8:13,N,0,0,0,0,0,3,0,23,0,0,0,0,0,0,0,Predators: Gull
CT,Housatonic: Milford Shoreline,Walkers,6-Sep-24,1:42,,8:13,12:05,16,25,14,7,,J. Heupel,7,8:31,N,0,0,0,0,0,2,0,18,0,11,0,0,0,0,0,Predators: Gull
CT,Housatonic: Milford Point,Walkers,6-Sep-24,1:42,,8:13,12:05,16,25,14,7,,J. Heupel,5,8:52,P,0,0,0,0,0,1,0,14,0,2,0,0,0,0,0,Predators: Gull
CT,Housatonic: Milford Point,Walkers,6-Sep-24,1:42,,8:13,12:05,16,25,14,7,,J. Heupel,6,9:17,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,10-Sep-24,4:32,,13:10,14:49,24,24,11,12,,B. Inclima,4,13:14,N,0,0,0,0,0,1,2,8,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,10-Sep-24,4:32,,13:10,14:49,24,24,11,12,,B. Inclima,5,13:26,N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,10-Sep-24,4:32,,13:10,14:49,24,24,11,12,,B. Inclima,6,13:41,N,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,Predators: Gull
CT,Sandy Point,None,10-Sep-24,4:32,,13:10,14:49,24,24,11,12,,B. Inclima,7,13:54,P,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,Predators: Gull
